,0,1,2,3,4
63,-0.428349819969007,1.8037073395104855,3.2533601666039935,5.868109610574679,10.584352373645565
64,-0.41450124494705776,1.799493551464978,3.238177041764039,5.827078705156327,10.485790553807705
65,-0.40120093040940175,1.795415485001544,3.2235167637833295,5.787551913858654,10.39106032639215
66,-0.3884212464296659,1.7914677962259098,3.209356864914518,5.7494594700909065,10.299971486373943
67,-0.37613631542758386,1.7876454092380107,3.1956761091697348,5.712735725968864,10.212345794718214
68,-0.36432188137956056,1.7839435003991042,3.1824544126162086,5.6773188647031345,10.128016088380377
69,-0.3529551732822269,1.7803574782982192,3.1696727505323943,5.643150585168434,10.046825345467594
70,-0.3420148104243238,1.776882974585625,3.1573131053722587,5.610175902372036,9.968626045355416
71,-0.331480689775171,1.7735158272335991,3.145358389448077,5.578342886008148,9.893279398071403
72,-0.321333895081359,1.7702520688178154,3.1337923871537554,5.547602456604456,9.820654725782832
73,-0.3115566165434097,1.7670879165889926,3.122599704954826,5.517908206970026,9.750628917383967
74,-0.30213206146145954,1.7640197581398784,3.111765707107875,5.489216190040402,9.683085815932575
75,-0.2930443982745845,1.7610441465391389,3.101276486059764,5.461484802575017,9.617915842987198
76,-0.28427869221826396,1.7581577916312736,3.0911188202737567,5.434674638722376,9.555015561050622
77,-0.2758208228775595,1.7553575442090161,3.081280108011508,5.408748283419173,9.49428710402741
78,-0.26765743814186527,1.7526403910732513,3.0717483404213994,5.383670212634772,9.435637866881622
79,-0.2597759170956011,1.7500034522637107,3.0625120829349055,5.359406717735412,9.378980258122294
80,-0.2521643134274628,1.747443971017028,3.05356043184376,5.33592576676153,9.324231310921848
81,-0.2448112987388421,1.7449593028193606,3.044882968495829,5.313196861873028,9.271312291835972
82,-0.2377061426369167,1.7425469161458322,3.03646975496935,5.291191007491932,9.220148572843625
83,-0.23083867151184234,1.7402043854648543,3.0283113031911113,5.26988061036596,9.170669349035046
84,-0.22419922162575556,1.737929381658819,3.020398535633005,5.2492393593958715,9.122807314054002
85,-0.21777861604916615,1.735719670017093,3.012722772884246,5.229242177203624,9.076498506255339
86,-0.21156813893922743,1.7335731068963394,3.005275716954227,5.2098651617204625,9.031682134914742
87,-0.2055595025381396,1.7314876334292555,2.998049424718444,5.191085503309679,8.988300353054592
88,-0.19974481676153977,1.7294612696740552,2.991036283302595,5.172881408161673,8.9462980480326
89,-0.1941165755354144,1.7274921142144748,2.984229004673196,5.155232072583058,8.905622752332775
90,-0.18866763178011425,1.725578339497789,2.977620605743947,5.13811762051404,8.866224471750948
91,-0.18339117051573883,1.7237181861622444,2.9712043853064576,5.121519033757753,8.828055499264325
92,-0.17828069569998672,1.721909961886687,2.9649739168446123,5.105418124148928,8.791070327568882
93,-0.17333001300569373,1.7201520385698343,2.958923035795957,5.089797491995658,8.755225531763962
94,-0.16853320961989016,1.7184428481990157,2.953045822526345,5.074640474124378,8.720479629940298
95,-0.1638846378327684,1.7167808798181365,2.947336589309135,5.059931102914322,8.686792970680404
96,-0.15937890477877015,1.715164678486626,2.9417898743281308,5.04565408397722,8.65412766469952
97,-0.15501085674316706,1.713592842112133,2.9364004285379375,5.031794755917609,8.622447476717781
98,-0.15077556189158492,1.7120640175156148,2.9311632000717074,5.018339044308693,8.591717705454611
99,-0.1466683052322325,1.7105769007336418,2.926073333323511,5.005273453835888,8.561905151986965
100,-0.142684576741402,1.709130234723483,2.9211261592459477,4.992585038208933,8.532978038230983
101,-0.1388200614285252,1.70772280762549,2.916317187684286,4.980261375678682,8.504905939182784
102,-0.13507062213107546,1.7063534482351086,2.9116420903038454,4.968290520816446,8.477659662028946
103,-0.13143228916211436,1.705021023818872,2.907096691664355,4.956660977562014,8.451211174685836
104,-0.12790126279079816,1.7037244425286664,2.902676976069615,4.945361712895,8.425533627404645
105,-0.12447390067863895,1.7024626502284308,2.8983790754228123,4.93438212211095,8.400601264848797
106,-0.12114671016735634,1.7012346289881215,2.8941992628683515,4.923712009183535,8.37638937318771
107,-0.11791633339910745,1.7000393928295088,2.890133937172125,4.913341543746057,8.352874174794048
108,-0.1147795484320343,1.698875989284862,2.886179626968618,4.903261269020125,8.330032839128712
109,-0.11173326307809972,1.697743498209951,2.882332985714162,4.893462086172295,8.307843440535917
110,-0.10877450802447874,1.6966410302562414,2.87859078554896,4.88393523607991,8.286284910647378
111,-0.10590042908146113,1.69556772494267,2.8749499098672615,4.8746722779977665,8.265336984245776
112,-0.10310827817196133,1.694522748181335,2.871407344104024,4.865665063879219,8.244980135774526
113,-0.10039541558223797,1.6935052939542352,2.8679601806510204,4.856905748782448,8.225195597799834
114,-0.09775930282461653,1.6925145824371017,2.864605611762237,4.848386770838741,8.2059653109397
115,-0.0951974982156305,1.6915498590832965,2.86134092576472,4.840100839766581,8.187271893456105
116,-0.09270764879374593,1.6906103922768276,2.858163498474409,4.8320409133471305,8.169098584011472
117,-0.09028748875599968,1.6896954733901752,2.8550707927952486,4.8242001947946305,8.15142923187249
118,-0.08793483726144569,1.6888044165707574,2.8520603574288965,4.816572127952293,8.134248282417444
119,-0.08564759385236398,1.6879365575897807,2.849129822448039,4.809150384629326,8.117540745162795
120,-0.08342373455058527,1.6870912529067421,2.846276895634441,4.801928853975421,8.10129216662243
121,-0.08126130596622239,1.6862678779398994,2.8434993561719315,4.7949016252555134,8.08548858855019
122,-0.07915842587334254,1.685465827762872,2.8407950565563835,4.788062991503479,8.070116553355184
123,-0.07711327947791646,1.6846845161380577,2.8381619189153215,4.78140743908932,8.055163077981101
124,-0.07512411657888018,1.6839233748604798,2.835597932401508,4.774929640076946,8.040615634239707
125,-0.07318924741321797,1.6831818525700024,2.8331011488209854,4.768624440190709,8.026462119450787
126,-0.07130704015604061,1.6824594141689997,2.8306696803258937,4.7624868520670525,8.012690839116297
127,-0.06947592040625872,1.6817555409807194,2.8283016996193524,4.756512054900032,7.999290504069717
128,-0.06769436813272367,1.6810697299138089,2.8259954368324864,4.7506953857336445,7.986250208998036
129,-0.06596091535784576,1.6804014928880653,2.8237491773004386,4.745032333077103,7.973559416304903
130,-0.06427414178130375,1.6797503554446525,2.821561256616436,4.739518523710319,7.961207924838923
131,-0.06263267588242716,1.6791158574502238,2.8194300627408007,4.7341497273199575,7.949185878686594
132,-0.061035192800776294,1.6784975525458248,2.817354033902324,4.728921850560157,7.937483752345696
133,-0.05948041231074519,1.6778950076153796,2.815331656580615,4.72383093135815,7.926092336544949
134,-0.0579670973234625,1.6773078024430825,2.8133614641364426,4.718873134888749,7.915002727887948
135,-0.05649405227014703,1.676735529311083,2.811442035254118,4.714044749109242,7.904206317593816
136,-0.05506011604627936,1.6761777904669666,2.8095719852547223,4.709342162402149,7.8936947403281605
137,-0.053664165813770426,1.675634199794566,2.807749971521176,4.704761876753101,7.883459902577163
138,-0.05230511670322291,1.675104382888307,2.8059746935716157,4.700300507475488,7.873493980964323
139,-0.05098191900963844,1.674587976140475,2.804244889834252,4.695954774669809,7.863789402161515
140,-0.04969355703259026,1.6740846264570397,2.8025593365398063,4.69172150003493,7.8543388348264385
141,-0.04843904798260312,1.6735939909898805,2.800916846677436,4.687597603861682,7.8451351820014725
142,-0.047217437851107436,1.6731157356707265,2.799316264948996,4.68358009200517,7.836171551207999
143,-0.04602780188202238,1.6726495355337367,2.797756468721225,4.679666057943065,7.82744125827146
144,-0.04486924576730966,1.6721950753179615,2.796236369917643,4.675852687201257,7.818937836450198
145,-0.0437409032559507,1.6717520486583244,2.7947549121933046,4.672137249957072,7.810655019228605
146,-0.04264193526165383,1.6713201578554917,2.7933110700541057,4.6685170985423206,7.802586734086813
147,-0.041571529032247034,1.670899113663354,2.791903848040982,4.664989665124984,7.794727096706042
148,-0.04052889566647011,1.6704886344193552,2.7905322777242425,4.661552453918703,7.787070393020849
149,-0.03951326881237349,1.6700884456313325,2.7891954162312804,4.658203037255737,7.779611069925585
150,-0.03852390688613694,1.6696982809467966,2.787892349396688,4.6549390632523755,7.772343751824583
151,-0.03756009088621548,1.669317881383645,2.7866221891071805,4.651758248937053,7.765263224824496
152,-0.03662112368269432,1.6689469951359415,2.7853840725732883,4.6486583782207,7.7583644317449565
153,-0.03570632936143425,1.6685853773966275,2.784177161661846,4.645637300030602,7.751642467519411
154,-0.03481505180632294,1.668232789874283,2.783000641211734,4.64269292391057,7.745092568984922
155,-0.033946652789952236,1.667889000109651,2.781853716686771,4.6398232139760145,7.738710101044002
156,-0.033100514088947874,1.6675537823810966,2.7807356171335016,4.637026196152804,7.732490572394837
157,-0.03227603584140737,1.6672269171206129,2.779645593171503,4.634299952991222,7.726429623637757
158,-0.03147263592021621,1.6669081907276082,2.778582916314788,4.631642621820925,7.720523022836393
159,-0.030689749407643352,1.6665973954194373,2.7775468784188524,4.629052393228248,7.714766661814311
160,-0.02992682779407796,1.6662943289691463,2.776536790754738,4.626527508608813,7.709156550414619
161,-0.02918333727525413,1.6659987940813155,2.7755519818803975,4.624066254722748,7.703688804120203
162,-0.02845876011541071,1.6657105989831378,2.7745917995647638,4.621666968386725,7.698359654212034
163,-0.02775259366058258,1.6654295570800564,2.7736556095958727,4.619328033381868,7.693165440642653
164,-0.027064349773947227,1.6651554867761902,2.772742795140851,4.617047878747938,7.688102608005499
165,-0.02639355441830904,1.664888211350822,2.7718527562949395,4.614824977555728,7.683167702579855
166,-0.025739747140277935,1.664627558793416,2.770984909494528,4.612657845345272,7.678357368646398
167,-0.025102479571809555,1.6643733612442702,2.77013868561955,4.6105450352973945,7.673668337566006
168,-0.024481316371905315,1.6641254554058618,2.7693135313297668,4.6084851414857635,7.669097434806144
169,-0.02387583469138088,1.6638836823640701,2.768508908437418,4.606476797228583,7.664641576097344
170,-0.023285623627330776,1.6636478874032277,2.7677242932612223,4.604518673398624,7.660297763508333
171,-0.022710283884884275,1.6634179199020798,2.766959176251362,4.6026094774140125,7.656063083041615
172,-0.02214942741018866,1.663193633216599,2.766213061572231,4.600747952127531,7.651934702012816
173,-0.021602675943281913,1.662974884128963,2.765485465243738,4.598932871124037,7.647909858474375
174,-0.021069661948968754,1.6627615332458936,2.7647759164422347,4.597163041904811,7.6439858681390005
175,-0.020550028475838866,1.6625534449676669,2.764083957373857,4.595437305511767,7.640160123411522
176,-0.020043428527932616,1.662350487260662,2.7634091424957603,4.593754534528395,7.636430088829154
177,-0.01954952480818095,1.6621525315773251,2.762751038228911,4.592113632310068,7.632793299234925
178,-0.019067989478097624,1.661959452781481,2.7621092226897197,4.590513532264088,7.629247358067608
179,-0.018598503933564325,1.6617711290789976,2.7614832854404865,4.588953197179217,7.625789935767183
180,-0.01814075859653863,1.6615874419537995,2.760872827258571,4.587431618604323,7.622418768294735
181,-0.01769445088713184,1.6614082753722823,2.7602774574755014,4.585947810173361,7.619131642247419
182,-0.017259285137369074,1.6612335157650653,2.7596967939011594,4.584500807378002,7.615926394268339
183,-0.016834975279632736,1.6610630531229522,2.7591304664501437,4.583089676566231,7.612800930893387
184,-0.01642124303260384,1.6608967802847814,2.758578114760353,4.581713508969533,7.609753215234785
185,-0.01601781769613486,1.6607345928699866,2.7580393879550402,4.580371420074901,7.606781265511413
186,-0.015624435962623195,1.6605763892170238,2.7575139444250483,4.579062549048939,7.603883153698588
187,-0.015240841739805555,1.660422070325668,2.7570014516245775,4.577786058197353,7.601057004260029
188,-0.014866785984870567,1.660271539803181,2.756501585880426,4.576541132459606,7.5983009929613035
189,-0.014502026038324733,1.6601247036084235,2.756014031530956,4.575326977235985,7.595613341995514
190,-0.014146324106046881,1.6599814694519157,2.7555384789237416,4.574142813375129,7.592992308829367
191,-0.013799449798649999,1.6598417478288907,2.755074627835667,4.572987885665784,7.590436204943838
192,-0.013461179009945479,1.659705451578493,2.7546221859993696,4.5718614591422195,7.587943387599945
193,-0.013131293626682083,1.6595724957768223,2.754180868738911,4.570762818153811,7.585512257727421
194,-0.012809581382698831,1.6594427976876032,2.7537503987972594,4.569691265913477,7.583141258876065
195,-0.012495835721506032,1.6593162767157787,2.753330506173915,4.568646124072471,7.580828876227906
196,-0.012189855667230298,1.6591928543640264,2.7529209279726454,4.567626732321398,7.5785736356697715
197,-0.011891445601555861,1.6590724541509148,2.7525214081223393,4.566632447676461,7.576374102171784
198,-0.011600413757292038,1.658955001010592,2.7521316953780532,4.56566263948718,7.574228868704477
199,-0.011316573811889774,1.6588404219427957,2.7517515454713526,4.564716694771438,7.572136568003977
